id;doc_type;pmid;pmcid;doi;sentence;batch_name;vocabulary;sentence_id;relation_type;human_annotated;classifier_score;relation_id;entity1_end_index;entity1_start_index;entity1_ne_type;entity1_entity;entity2_end_index;entity2_start_index;entity2_ne_type;entity2_entity;initial_review_completed;nlp_status;out_of_scope;non_mammalian;status_update_time;status_update_uid;status_update_uname;possible_reference;already_exists;incorrect_relationship;submit_for_ke;ke_update_time;ke_update_uid;ke_update_uname;;;
2913;f;29119329;;;Before the dissection of the lobe of the thyroid, the vagal nerve was stimulated (V1) first, then the recurrent laryngeal nerve before (R1) and after (R2) removing the lobe.;pmc_oai_202202;nerve_ganglia_vocab;8673979;anatomical connectivity;FALSE;0,997718;8673982;65;54;structure;vagal nerve;127;102;structure;recurrent laryngeal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2914;f;29410956;;;The neural circuits that mediate vagovagal reflexes include vagal afferents with their cell bodies located in the nodose ganglion and their centrally projecting fibers found in the nucleus tractus solitarius, that synapse on neurons in the dorsal motor nucleus of the vagus (DMV).;pmc_oai_202202;nerve_ganglia_vocab;8673995;structural connectivity;FALSE;0,71103;8673998;129;114;structure;nodose ganglion;273;268;structure;vagus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2915;f;29349484;;;LN-Ex indicates carcinoma extension requiring the dissection of organs adjacent to the metastatic nodes, such as recurrent laryngeal nerve, jugular vein, trachea, vagal nerve, and phrenic nerve.;pmc_oai_202202;nerve_ganglia_vocab;8674010;topological connectivity;FALSE;0,835419;8674013;138;113;structure;recurrent laryngeal nerve;174;163;structure;vagal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2916;f;29103139;;;Abbreviations: HGN hypogastric nerve, IMG inferior mesenteric ganglion, PG pelvic ganglion, PN pelvic nerve, CPN common pelvic nerve, LSpl lumbar splanchnic nerves, RC ramus communicans, SC spinal cord, PV paravertebral chain.;pmc_oai_202202;nerve_ganglia_vocab;8674016;structural connectivity;FALSE;0,998888;8674019;70;42;structure;inferior mesenteric ganglion;90;75;structure;pelvic ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2917;f;29449989;;;Remove the triangular bony plate and avoid collisions with the facial nerve and chorda tympani (PC).;pmc_oai_202202;nerve_ganglia_vocab;8674022;anatomical connectivity;FALSE;0,954869;8674025;75;63;structure;facial nerve;94;80;structure;chorda tympani;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2918;f;29464034;;;Condition Patient No. 1N Normal 1 2T EC 3N Normal 2 4T EC 5N Normal 3 6T EC 7N Normal 4 8T EC 9N Normal 5 10T EC 11N Normal 6 12T EC;pmc_oai_202202;nerve_ganglia_vocab;8674033;anatomical connectivity;FALSE;0,964687;8674038;42;40;structure;3N;78;76;structure;7N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2919;f;29464034;;;Condition Patient No. 1N Normal 1 2T EC 3N Normal 2 4T EC 5N Normal 3 6T EC 7N Normal 4 8T EC 9N Normal 5 10T EC 11N Normal 6 12T EC;pmc_oai_202202;nerve_ganglia_vocab;8674033;anatomical connectivity;FALSE;0,998922;8674037;78;76;structure;7N;96;94;structure;9N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2920;f;29460776;;;To determine whether maintaining neuromuscular synapses led to improved motor system output, we used an ex-vivo phrenic nerve/diaphragm muscle preparation to measure the compound muscle action potentials (CMAPs), following phrenic nerve stimulation.;pmc_oai_202202;nerve_ganglia_vocab;8674054;topological connectivity;FALSE;0,853712;8674057;119;112;structure;phrenic;236;223;structure;phrenic nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2921;f;29541277;;;These levels include the nucleus in the pons, the Gasserian ganglion, the trigeminal ophthalmic branch, the nasociliary nerve, or the long ciliary nerve [1].;pmc_oai_202202;nerve_ganglia_vocab;8674060;structural connectivity;FALSE;0,940804;8674063;68;50;structure;Gasserian ganglion;125;108;structure;nasociliary nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2922;f;29503256;;;Intradetrusor botulinum toxin A, percutaneous tibial nerve stimulation (PTNS), and sacral nerve stimulation (SNS) may be recommended as third-line therapies to patients who are refractory to behavioral and pharmacologic therapies (6).;pmc_oai_202202;nerve_ganglia_vocab;8674066;anatomical connectivity;FALSE;0,997595;8674069;58;46;structure;tibial nerve;95;83;structure;sacral nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2923;f;28532657;;;*P�<�.05, repeated-measures 1-way ANOVA with the Dunnett post hoc test compared against vehicle. E, Representative trace of depolarization induced by DEPs (1�?g/mL) in isolated guinea pig vagus nerve. F, Representative trace of depolarization induced by DEPs (1�?g/mL) in isolated human vagus nerve.;pmc_oai_202202;nerve_ganglia_vocab;8674072;anatomical connectivity;FALSE;0,998075;8674075;193;188;structure;vagus;298;287;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2924;f;29205954;;;The tragus is innervated by a purely sensory branch of the vagus nerve, known as the auricular branch of the vagus, which could explain the significant sympatho?inhibitory effects observed with stimulating this region, considering the findings of Schwartz et�al. (1973) considered above.;pmc_oai_202202;nerve_ganglia_vocab;8674110;functional connectivity;FALSE;0,813052;8674113;70;59;structure;vagus nerve;114;109;structure;vagus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2925;f;29662228;;;"In addition to the vagal nerve, the trigeminal nerve also shows a distinct phenotype in Wnt1Cre;TcKO animals (Fig.�6c?f).";pmc_oai_202202;nerve_ganglia_vocab;8674122;structural connectivity;FALSE;0,477391;8674125;30;19;structure;vagal nerve;52;36;structure;trigeminal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2926;f;29708201;;;They are composed of two parts: the pars nervosa, containing the glossopharyngeal nerve and the inferior petrosal sinus, and the pars vascularis, containing the internal jugular vein, the vagal nerve, and the spinal accessory nerve.;pmc_oai_202202;nerve_ganglia_vocab;8674131;structural connectivity;FALSE;0,771333;8674134;87;65;structure;glossopharyngeal nerve;199;188;structure;vagal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2927;f;29671738;;;SCG, superior cervical ganglion.;pmc_oai_202202;nerve_ganglia_vocab;8674155;anatomical connectivity;FALSE;0,989103;8674159;3;0;structure;SCG;31;5;structure;superior cervical ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2928;f;29671738;;;SCG, superior cervical ganglion.;pmc_oai_202202;nerve_ganglia_vocab;8674155;structural connectivity;FALSE;0,989523;8674164;3;0;structure;SCG;31;5;structure;superior cervical ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2929;f;29671738;;;SCG, superior cervical ganglion.;pmc_oai_202202;nerve_ganglia_vocab;8674155;anatomical connectivity;FALSE;0,989103;8674163;3;0;structure;SCG;31;5;structure;superior cervical ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2930;f;29671738;;;SCG, superior cervical ganglion.;pmc_oai_202202;nerve_ganglia_vocab;8674155;structural connectivity;FALSE;0,989523;8674158;3;0;structure;SCG;31;5;structure;superior cervical ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2931;f;29671738;;;SCG, superior cervical ganglion.;pmc_oai_202202;nerve_ganglia_vocab;8674155;structural connectivity;FALSE;0,989523;8674154;3;0;structure;SCG;31;5;structure;superior cervical ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2932;f;29671738;;;SCG, superior cervical ganglion.;pmc_oai_202202;nerve_ganglia_vocab;8674155;anatomical connectivity;FALSE;0,989103;8674153;3;0;structure;SCG;31;5;structure;superior cervical ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2933;f;29671738;;;SCG, superior cervical ganglion.;pmc_oai_202202;nerve_ganglia_vocab;8674155;structural connectivity;FALSE;0,989523;8674149;3;0;structure;SCG;31;5;structure;superior cervical ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2934;f;29671738;;;SCG, superior cervical ganglion.;pmc_oai_202202;nerve_ganglia_vocab;8674155;anatomical connectivity;FALSE;0,989103;8674148;3;0;structure;SCG;31;5;structure;superior cervical ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2935;f;29671738;;;SCG, superior cervical ganglion.;pmc_oai_202202;nerve_ganglia_vocab;8674155;structural connectivity;FALSE;0,989523;8674144;3;0;structure;SCG;31;5;structure;superior cervical ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2936;f;29671738;;;SCG, superior cervical ganglion.;pmc_oai_202202;nerve_ganglia_vocab;8674155;anatomical connectivity;FALSE;0,989103;8674143;3;0;structure;SCG;31;5;structure;superior cervical ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2937;f;29516437;;;PACAP-38 is a 38-amino-acid neuropeptide [156] found in the sphenopalatine ganglion, the otic ganglion, and trigeminal ganglion [157] and is structurally related to vasoactive intestinal polypeptide (VIP).;pmc_oai_202202;nerve_ganglia_vocab;8674170;anatomical connectivity;FALSE;0,998612;8674173;83;60;structure;sphenopalatine ganglion;102;89;structure;otic ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2938;f;29789596;;;M?=?midline distance (lateral distance between the laryngeal prominence and the cervical vagus nerve), S?=?skin distance (anterior-posterior distance between the skin surface and the cervical vagus nerve in sagittal direction), l?=?left, r?=?right.;pmc_oai_202202;nerve_ganglia_vocab;8674191;anatomical connectivity;FALSE;0,602325;8674194;94;89;structure;vagus;203;192;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2939;f;29872139;;;The vagus nerve was separated from the carotid artery with Graefe forceps until the nodose ganglion was visible and accessible.;pmc_oai_202202;nerve_ganglia_vocab;8674210;anatomical connectivity;FALSE;0,8942;8674213;15;4;structure;vagus nerve;99;84;structure;nodose ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2940;f;29781209;;;"Similar pathological findings with neuronal loss and reactive gliosis have been reported in the motor and sensory nuclei of the trigeminal nerve, facial nerve nucleus, dorsal motor nucleus of vagal nerve, ambiguous nucleus, and hypoglossal nucleus (Vucic et�al., 2006, 2012; Ziso et�al., 2015).";pmc_oai_202202;nerve_ganglia_vocab;8674216;structural connectivity;FALSE;0,998314;8674220;144;128;structure;trigeminal nerve;158;146;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2941;f;29781209;;;"Similar pathological findings with neuronal loss and reactive gliosis have been reported in the motor and sensory nuclei of the trigeminal nerve, facial nerve nucleus, dorsal motor nucleus of vagal nerve, ambiguous nucleus, and hypoglossal nucleus (Vucic et�al., 2006, 2012; Ziso et�al., 2015).";pmc_oai_202202;nerve_ganglia_vocab;8674216;structural connectivity;FALSE;0,886905;8674221;158;146;structure;facial nerve;203;192;structure;vagal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2942;f;27625943;;;Lacrimation is served by the lacrimal nerve, a branch of the facial nerve (VII).;pmc_oai_202202;nerve_ganglia_vocab;8674236;functional connectivity;FALSE;0,9514;8674239;43;29;structure;lacrimal nerve;73;61;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2943;f;27833312;;;Commonly involved cranial nerves in PNS are mandibular division of trigeminal nerve (V3), maxillary nerve (V2), facial nerve (VII), and hypoglossal nerve (XII) due to their long extensive course in the HN region.;pmc_oai_202202;nerve_ganglia_vocab;8674246;structural connectivity;FALSE;0,999034;8674249;105;90;structure;maxillary nerve;124;112;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2944;f;27749549;;;The Gasserian ganglion is situated in Meckel cave and contains the sensory neurons of the 3 branches of the trigeminal nerve.;pmc_oai_202202;nerve_ganglia_vocab;8674256;structural connectivity;FALSE;0,988094;8674259;22;4;structure;Gasserian ganglion;124;108;structure;trigeminal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2945;f;27761156;;;In this approach, a small incision is made in the left subclavicular area, the anterior scalene muscle and phrenic nerve are retracted, the pleural ligament is cut, and the stellate ganglion and left sympathetic chain are isolated and severed [23].;pmc_oai_202202;nerve_ganglia_vocab;8674263;structural connectivity;FALSE;0,998004;8674266;120;107;structure;phrenic nerve;190;173;structure;stellate ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2946;f;27785002;;;192 The main target nerves are the superior laryngeal nerve, the pharyngeal branch of the glossopharyngeal nerve, and two branches of the vagus nerve, the pharyngeal branch and the maxillary branch of the trigeminal nerve.;pmc_oai_202202;nerve_ganglia_vocab;8674269;topological connectivity;FALSE;0,471742;8674272;59;35;structure;superior laryngeal nerve;149;138;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2947;f;27734979;;;The failure of middle ear surgery was accepted when there was a re-perforation, lateralisation or retraction of the tympanic membrane, graft failure, sensorineural hearing loss, facial nerve injury and residual cholesteatoma.;pmc_oai_202202;nerve_ganglia_vocab;8674275;structural connectivity;FALSE;0,957142;8674278;124;116;structure;tympanic;190;178;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2948;f;27734984;;;Another frequent problem in cochlear implantation surgery is the relationship to the facial nerve, the chorda tympani and the risk of unexpected postoperative facial nerve stimulation 29.;pmc_oai_202202;nerve_ganglia_vocab;8674281;structural connectivity;FALSE;0,999216;8674284;97;85;structure;facial nerve;117;103;structure;chorda tympani;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2949;f;27734984;;;A standardised multiplanar reconstruction resulted in a view showing the chorda tympani, facial nerve, horizontal semicircular canal and the cable of the electrode.;pmc_oai_202202;nerve_ganglia_vocab;8674285;structural connectivity;FALSE;0,947432;8674288;87;73;structure;chorda tympani;101;89;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2950;f;27920836;;;To prevent phrenic nerve paralysis, we stimulated both phrenic nerves since left-sided phrenic nerve paralysis has been reported in literature after cryoballoon-based PVI in a patient with normal heart [5] and our patient has an unusual anatomy.;pmc_oai_202202;nerve_ganglia_vocab;8674309;topological connectivity;FALSE;0,812033;8674312;62;55;structure;phrenic;24;11;structure;phrenic nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2951;f;23832614;;;Resection lines for standard distal gastrectomy without vagus nerve preservation (DG) and vagus nerve-preserving distal gastrectomy (VP-DG) procedures.;pmc_oai_202202;nerve_ganglia_vocab;8674317;structural connectivity;FALSE;0,991364;8674320;67;56;structure;vagus nerve;95;90;structure;vagus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2952;f;28072687;;;However, the best known ?classical? TCR is a brainstem reflex that mediates through trigeminal nerve (afferent) and vagus nerve (efferent), and manifests as bradycardia, hypotension, asystole, gastric hypermotility, and apnea having different subgroups of which the SCR is one of it.;pmc_oai_202202;nerve_ganglia_vocab;8674334;anatomical connectivity;FALSE;0,997092;8674337;100;84;structure;trigeminal nerve;127;116;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2953;f;28096839;;;"A harmonic scalpel was used to separate the cyst from the surrounding tissues; special attention was paid to dissecting the anterior part of the cyst from the phrenic nerve and the posterolateral part from the vagus and recurrent laryngeal nerves (Fig. 3).";pmc_oai_202202;nerve_ganglia_vocab;8674341;anatomical connectivity;FALSE;0,334308;8674344;172;159;structure;phrenic nerve;215;210;structure;vagus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2954;f;28228958;;;We postulate that exposure of the tympanic segment of the facial nerve to infection resulted in FNP when the child had recurrent acute otitis media.;pmc_oai_202202;nerve_ganglia_vocab;8674360;structural connectivity;FALSE;0,801872;8674363;42;34;structure;tympanic;70;58;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2955;f;28264236;;;"The triangular area has trigeminal nerve, vestibulocochlear nerve, glossopharyngeal nerve, vagus nerve and accessory nerve from top to bottom; from the outside to the inside is vestibulocochlear nerve, labyrinthine artery, anterior inferior cerebellar artery and abducent nerve, facial nerve.";pmc_oai_202202;nerve_ganglia_vocab;8674382;anatomical connectivity;FALSE;0,997709;8674388;40;24;structure;trigeminal nerve;89;67;structure;glossopharyngeal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2956;f;28264236;;;"The triangular area has trigeminal nerve, vestibulocochlear nerve, glossopharyngeal nerve, vagus nerve and accessory nerve from top to bottom; from the outside to the inside is vestibulocochlear nerve, labyrinthine artery, anterior inferior cerebellar artery and abducent nerve, facial nerve.";pmc_oai_202202;nerve_ganglia_vocab;8674382;structural connectivity;FALSE;0,994171;8674387;40;24;structure;trigeminal nerve;102;91;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
